timestamp,user_id,role,action,resource,success,hour_of_day,day_of_week,is_anomaly
2026-04-21T16:52:46,u_0005,Support,login,support/customers,1,16,1,0
2026-04-21T16:53:08,u_0030,Sales,login,sales/crm,1,16,1,0
2026-04-21T16:54:25,u_0049,Sales,file_access,sales/contracts,1,16,1,0
2026-04-21T16:54:36,u_0036,Engineer,file_access,jira,1,16,1,0
2026-04-21T16:55:06,u_0045,Engineer,file_upload,ci/cd,1,16,1,0
2026-04-21T16:55:22,u_0011,Support,file_access,docs/support,1,16,1,0
2026-04-21T16:55:26,u_0022,Engineer,file_access,db/dev,1,16,1,0
2026-04-21T16:57:53,u_0039,Engineer,file_download,monitoring,1,16,1,0
2026-04-21T16:58:14,u_0007,Engineer,db_query,confluence,0,16,1,0
2026-04-21T16:58:41,u_0043,Sales,file_access,sales/leads,1,16,1,0
2026-04-21T16:59:39,u_0012,Marketing,file_access,marketing/campaigns,1,16,1,0
2026-04-21T17:01:50,u_0049,Sales,file_access,sales/contracts,1,16,1,0
2026-04-21T17:01:52,u_0022,Engineer,db_query,docs/tech,1,16,1,0
2026-04-21T17:01:52,u_0048,Admin,privilege_change,admin/groups,1,16,1,0
2026-04-21T17:03:49,u_0037,Finance,file_access,finance/reports,1,16,1,0
2026-04-21T17:04:52,u_0002,HR,db_write,payroll/viewer,1,16,1,0
2026-04-21T17:05:39,u_0019,Finance,file_download,finance/invoices,1,16,1,0
2026-04-21T17:05:59,u_0049,Sales,file_upload,sales/crm,1,16,1,0
2026-04-21T17:06:04,u_0040,Admin,db_query,admin/audit,1,16,1,0
2026-04-21T17:09:42,u_0017,Marketing,file_access,docs/marketing,1,16,1,0
2026-04-21T17:09:54,u_0047,Engineer,db_write,repo/shared,1,16,1,0
2026-04-21T17:11:09,u_0012,Marketing,file_access,marketing/campaigns,1,16,1,0
2026-04-21T17:12:26,u_0039,Engineer,file_access,confluence,0,16,1,0
2026-04-21T17:13:18,u_0010,Support,file_download,monitoring,1,16,1,0
2026-04-21T17:14:48,u_0008,Engineer,file_access,db/dev,1,16,1,0
2026-04-21T17:14:52,u_0049,Sales,db_query,sales/crm,1,16,1,0
2026-04-21T17:16:02,u_0049,Sales,file_download,sales/crm,1,16,1,0
2026-04-21T17:17:44,u_0009,HR,file_access,calendar,1,16,1,0
2026-04-21T17:19:12,u_0049,Sales,file_download,docs/sales,1,16,1,0
2026-04-21T17:19:17,u_0016,Finance,file_access,finance/invoices,1,16,1,0
2026-04-21T17:20:39,u_0042,Sales,privilege_change,sales/contracts,1,16,1,0
2026-04-21T17:23:33,u_0026,Engineer,login,monitoring,1,16,1,0
2026-04-21T17:24:52,u_0000,Sales,file_download,sales/reports,1,16,1,0
2026-04-21T17:28:02,u_0035,Engineer,file_access,repo/shared,1,16,1,0
2026-04-21T17:32:55,u_0008,Engineer,login,repo/shared,1,16,1,0
2026-04-21T17:34:07,u_0022,Engineer,file_download,docs/tech,1,16,1,0
2026-04-21T17:34:52,u_0010,Support,db_query,docs/support,1,16,1,0
2026-04-21T17:37:58,u_0003,Engineer,file_access,repo/shared,1,16,1,0
2026-04-21T17:50:16,u_0041,Sales,file_access,sales/reports,1,16,1,0
2026-04-21T18:07:41,u_0044,Support,file_download,docs/support,1,17,1,0
2026-04-21T18:09:22,u_0006,Support,file_upload,support/tickets,1,17,1,0
2026-04-21T18:11:37,u_0028,Admin,file_access,admin/audit,1,17,1,0
2026-04-21T18:17:21,u_0006,Support,login,support/kb,1,17,1,0
2026-04-21T18:20:01,u_0014,Admin,file_access,admin/config,1,18,1,0
2026-04-21T18:42:32,u_0023,Admin,file_access,admin/logs,1,18,1,0
2026-04-21T18:46:44,u_0025,Support,file_download,support/kb,1,18,1,0
2026-04-21T18:50:29,u_0024,Admin,db_write,admin/audit,1,17,1,0
2026-04-21T19:00:47,u_0005,Support,login,monitoring,1,18,1,0
2026-04-21T19:18:40,u_0031,Admin,login,admin/groups,1,18,1,0
2026-04-21T19:23:53,u_0024,Admin,file_access,admin/audit,0,19,1,0
2026-04-21T19:28:52,u_0023,Admin,file_access,admin/audit,1,18,1,0
2026-04-21T19:29:54,u_0023,Admin,file_upload,admin/config,1,18,1,0
2026-04-21T19:32:16,u_0040,Admin,file_access,admin/audit,1,18,1,0
2026-04-21T19:39:58,u_0010,Support,config_change,support/tickets,1,19,1,0
2026-04-21T19:51:30,u_0044,Support,file_access,support/kb,1,19,1,0
2026-04-21T20:06:49,u_0005,Support,file_upload,support/kb,1,19,1,0
2026-04-21T20:07:14,u_0024,Admin,db_query,admin/audit,1,19,1,0
2026-04-21T20:08:10,u_0024,Admin,file_access,admin/users,1,19,1,0
2026-04-21T20:11:26,u_0006,Support,file_access,support/tickets,1,19,1,0
2026-04-21T20:11:43,u_0048,Admin,db_query,admin/security,1,19,1,0
2026-04-21T20:15:26,u_0031,Admin,db_query,admin/audit,1,19,1,0
2026-04-21T20:16:41,u_0011,Support,file_access,support/customers,1,19,1,0
2026-04-21T20:17:46,u_0010,Support,file_access,support/kb,1,19,1,0
2026-04-21T20:32:42,u_0031,Admin,db_query,admin/security,1,20,1,0
2026-04-21T20:39:14,u_0027,Support,db_query,support/customers,1,19,1,0
2026-04-21T20:40:52,u_0028,Admin,login,admin/config,1,20,1,0
2026-04-21T20:42:21,u_0031,Admin,file_download,admin/logs,1,20,1,0
2026-04-21T21:02:44,u_0015,Admin,file_access,admin/audit,1,20,1,0
2026-04-21T21:02:49,u_0023,Admin,db_query,admin/security,1,20,1,0
2026-04-21T21:05:22,u_0024,Admin,file_access,admin/groups,1,20,1,0
2026-04-21T21:13:14,u_0048,Admin,file_download,admin/audit,1,20,1,0
2026-04-21T21:14:36,u_0014,Admin,file_access,admin/config,1,20,1,0
2026-04-21T21:16:28,u_0014,Admin,file_access,admin/logs,1,20,1,0
2026-04-21T21:28:37,u_0015,Admin,file_access,admin/config,1,20,1,0
2026-04-21T21:42:14,u_0015,Admin,db_write,admin/users,1,21,1,0
2026-04-21T21:42:28,u_0040,Admin,login,admin/users,1,20,1,0
2026-04-21T21:51:36,u_0040,Admin,db_query,admin/security,1,21,1,0
2026-04-21T21:51:43,u_0025,Support,file_access,support/tickets,1,21,1,0
2026-04-21T21:55:54,u_0044,Support,file_download,support/customers,1,21,1,0
2026-04-21T22:00:57,u_0024,Admin,db_write,admin/config,1,21,1,0
2026-04-21T22:05:06,u_0014,Admin,db_query,admin/logs,1,21,1,0
2026-04-21T22:18:17,u_0027,Support,file_access,support/tickets,1,21,1,0
2026-04-21T22:21:52,u_0029,Support,file_access,monitoring,1,21,1,0
2026-04-21T22:25:19,u_0028,Admin,login,admin/logs,1,21,1,0
2026-04-21T22:28:13,u_0040,Admin,login,admin/logs,1,21,1,0
2026-04-22T01:03:33,u_0048,Admin,file_download,admin/audit,1,1,2,0
2026-04-22T01:19:11,u_0006,Support,file_access,support/customers,1,1,2,0
2026-04-22T01:23:38,u_0015,Admin,file_upload,admin/security,1,1,2,0
2026-04-22T01:39:09,u_0029,Support,file_access,support/customers,1,1,2,0
2026-04-22T01:41:18,u_0048,Admin,file_access,admin/security,1,1,2,0
2026-04-22T01:50:46,u_0040,Admin,file_access,admin/security,1,1,2,0
2026-04-22T01:57:59,u_0023,Admin,file_access,admin/security,1,1,2,0
2026-04-22T02:03:01,u_0014,Admin,file_download,admin/groups,1,1,2,0
2026-04-22T02:12:49,u_0011,Support,file_access,monitoring,0,1,2,0
2026-04-22T02:18:09,u_0027,Support,db_write,docs/support,1,1,2,0
2026-04-22T02:19:48,u_0031,Admin,file_upload,admin/logs,1,2,2,0
2026-04-22T02:20:32,u_0014,Admin,file_upload,admin/security,1,1,2,0
2026-04-22T02:33:46,u_0048,Admin,file_access,admin/audit,1,2,2,0
2026-04-22T02:34:00,u_0023,Admin,login,admin/logs,1,2,2,0
2026-04-22T02:49:58,u_0006,Support,db_write,support/tickets,1,2,2,0
2026-04-22T02:57:12,u_0031,Admin,file_download,admin/users,1,2,2,0
2026-04-22T03:02:22,u_0031,Admin,file_access,admin/logs,1,2,2,0
2026-04-22T03:05:10,u_0024,Admin,db_query,admin/users,1,2,2,0
2026-04-22T03:20:01,u_0040,Admin,db_query,admin/groups,1,2,2,0
2026-04-22T03:25:58,u_0010,Support,file_access,monitoring,1,2,2,0
2026-04-22T03:35:10,u_0006,Support,file_access,support/kb,1,2,2,0
2026-04-22T03:36:44,u_0029,Support,file_download,support/kb,1,3,2,0
2026-04-22T03:50:07,u_0028,Admin,login,admin/logs,1,3,2,0
2026-04-22T03:51:59,u_0024,Admin,db_query,admin/logs,1,3,2,0
2026-04-22T04:07:15,u_0023,Admin,db_write,admin/security,1,3,2,0
2026-04-22T04:08:13,u_0024,Admin,file_access,admin/logs,1,3,2,0
2026-04-22T04:19:29,u_0023,Admin,file_access,admin/config,1,3,2,0
2026-04-22T04:20:27,u_0031,Admin,file_download,admin/config,1,4,2,0
2026-04-22T04:40:47,u_0024,Admin,db_write,admin/security,1,4,2,0
2026-04-22T04:47:47,u_0044,Support,file_download,support/tickets,1,4,2,0
2026-04-22T04:48:52,u_0029,Support,login,monitoring,1,4,2,0
2026-04-22T04:55:46,u_0015,Admin,file_access,admin/config,1,4,2,0
2026-04-22T04:56:29,u_0029,Support,file_access,docs/support,1,4,2,0
2026-04-22T04:58:11,u_0040,Admin,db_write,admin/audit,1,4,2,0
2026-04-22T04:58:56,u_0023,Admin,db_query,admin/config,1,4,2,0
2026-04-22T05:07:41,u_0014,Admin,login,admin/security,1,4,2,0
2026-04-22T05:12:20,u_0006,Support,file_download,support/tickets,1,4,2,0
2026-04-22T05:25:02,u_0031,Admin,file_download,admin/groups,1,4,2,0
2026-04-22T05:39:59,u_0046,Marketing,privilege_change,admin/security,0,5,2,1
2026-04-22T05:52:48,u_0015,Admin,login,admin/config,1,4,2,0
2026-04-22T05:57:07,u_0006,Support,login,monitoring,1,4,2,0
2026-04-22T06:04:12,u_0046,Marketing,privilege_change,admin/security,0,6,2,1
2026-04-22T06:05:00,u_0015,Admin,login,admin/security,1,5,2,0
2026-04-22T06:16:12,u_0031,Admin,file_access,admin/groups,1,6,2,0
2026-04-22T06:22:46,u_0025,Support,file_access,monitoring,1,5,2,0
2026-04-22T06:24:27,u_0044,Support,db_query,monitoring,1,5,2,0
2026-04-22T06:26:30,u_0040,Admin,file_download,admin/users,1,6,2,0
2026-04-22T06:27:00,u_0015,Admin,file_download,admin/audit,1,6,2,0
2026-04-22T06:32:20,u_0040,Admin,file_download,admin/logs,1,6,2,0
2026-04-22T06:45:45,u_0048,Admin,file_access,admin/groups,1,5,2,0
2026-04-22T06:49:59,u_0031,Admin,file_access,admin/security,0,5,2,0
2026-04-22T06:50:22,u_0015,Admin,privilege_change,admin/security,1,6,2,0
2026-04-22T07:07:40,u_0015,Admin,file_access,admin/config,1,6,2,0
2026-04-22T07:08:02,u_0024,Admin,file_access,admin/security,1,6,2,0
2026-04-22T07:28:10,u_0015,Admin,login,admin/users,1,6,2,0
2026-04-22T07:31:12,u_0015,Admin,file_access,admin/audit,1,7,2,0
2026-04-22T07:31:18,u_0046,Marketing,privilege_change,admin/security,0,7,2,1
2026-04-22T07:45:40,u_0031,Admin,file_upload,admin/config,1,7,2,0
2026-04-22T07:52:15,u_0048,Admin,file_access,admin/users,1,6,2,0
2026-04-22T07:53:16,u_0025,Support,file_download,support/tickets,1,7,2,0
2026-04-22T07:53:45,u_0044,Support,login,monitoring,1,7,2,0
2026-04-22T07:54:54,u_0014,Admin,file_access,admin/users,1,6,2,0
2026-04-22T08:00:15,u_0027,Support,file_access,support/tickets,1,7,2,0
2026-04-22T08:05:36,u_0010,Support,db_query,support/kb,1,7,2,0
2026-04-22T08:05:42,u_0044,Support,db_query,docs/support,1,7,2,0
2026-04-22T08:14:53,u_0031,Admin,db_write,admin/groups,1,7,2,0
2026-04-22T08:26:25,u_0024,Admin,file_upload,admin/users,1,7,2,0
2026-04-22T08:30:01,u_0014,Admin,db_write,admin/config,1,7,2,0
2026-04-22T08:34:48,u_0044,Support,db_query,support/tickets,1,7,2,0
2026-04-22T08:38:25,u_0028,Admin,db_write,admin/security,1,7,2,0
2026-04-22T08:46:01,u_0048,Admin,db_query,admin/audit,1,8,2,0
2026-04-22T08:53:06,u_0025,Support,login,support/kb,1,8,2,0
2026-04-22T08:58:10,u_0010,Support,file_download,support/kb,0,8,2,0
2026-04-22T09:07:50,u_0005,Support,privilege_change,support/kb,1,8,2,0
2026-04-22T09:15:44,u_0047,Engineer,file_download,db/dev,1,9,2,0
2026-04-22T09:19:40,u_0030,Sales,db_query,docs/sales,1,9,2,0
2026-04-22T09:19:55,u_0036,Engineer,db_write,repo/shared,1,9,2,0
2026-04-22T09:19:55,u_0017,Marketing,db_query,marketing/assets,0,9,2,0
2026-04-22T09:20:18,u_0036,Engineer,login,repo/internal,1,9,2,0
2026-04-22T09:26:25,u_0039,Engineer,file_access,monitoring,1,9,2,0
2026-04-22T09:28:12,u_0035,Engineer,file_access,docs/tech,1,9,2,0
2026-04-22T09:29:12,u_0009,HR,file_upload,timesheets,1,9,2,0
2026-04-22T09:29:51,u_0023,Admin,file_access,admin/audit,0,8,2,0
2026-04-22T09:32:22,u_0034,Marketing,login,docs/marketing,1,9,2,0
2026-04-22T09:36:42,u_0007,Engineer,db_query,jira,1,9,2,0
2026-04-22T09:36:56,u_0023,Admin,file_access,admin/config,1,9,2,0
2026-04-22T09:37:50,u_0008,Engineer,config_change,docs/tech,1,9,2,0
2026-04-22T09:38:51,u_0045,Engineer,file_access,repo/internal,1,9,2,0
2026-04-22T09:39:01,u_0035,Engineer,file_download,repo/shared,1,9,2,0
2026-04-22T09:39:06,u_0026,Engineer,file_download,confluence,1,9,2,0
2026-04-22T09:40:10,u_0047,Engineer,login,docs/tech,1,9,2,0
2026-04-22T09:42:03,u_0040,Admin,file_access,admin/security,0,9,2,0
2026-04-22T09:42:39,u_0038,Sales,file_access,sales/crm,1,9,2,0
2026-04-22T09:42:43,u_0018,Sales,file_access,sales/reports,1,9,2,0
2026-04-22T09:46:17,u_0024,Admin,file_download,admin/audit,1,8,2,0
2026-04-22T09:47:21,u_0008,Engineer,file_access,jira,1,9,2,0
2026-04-22T09:49:05,u_0036,Engineer,file_download,docs/tech,1,9,2,0
2026-04-22T09:50:20,u_0018,Sales,file_access,docs/sales,1,9,2,0
2026-04-22T09:50:29,u_0003,Engineer,file_access,confluence,1,9,2,0
2026-04-22T09:51:31,u_0003,Engineer,login,docs/tech,1,9,2,0
2026-04-22T09:51:51,u_0036,Engineer,file_access,confluence,1,9,2,0
2026-04-22T09:52:18,u_0015,Admin,login,admin/users,1,9,2,0
2026-04-22T09:52:59,u_0009,HR,file_access,hr/employee_db,1,9,2,0
2026-04-22T09:54:17,u_0005,Support,file_access,support/customers,1,9,2,0
2026-04-22T09:54:20,u_0036,Engineer,db_query,jira,1,9,2,0
2026-04-22T09:56:33,u_0008,Engineer,login,jira,0,9,2,0
2026-04-22T10:01:44,u_0018,Sales,db_write,docs/sales,1,9,2,0
2026-04-22T10:02:18,u_0036,Engineer,file_access,monitoring,1,9,2,0
2026-04-22T10:02:20,u_0026,Engineer,file_access,db/dev,1,9,2,0
2026-04-22T10:03:53,u_0034,Marketing,file_upload,marketing/analytics,1,9,2,0
2026-04-22T10:04:22,u_0036,Engineer,file_access,jira,1,9,2,0
2026-04-22T10:04:27,u_0004,Sales,db_query,docs/sales,1,9,2,0
2026-04-22T10:06:15,u_0000,Sales,file_access,docs/sales,1,9,2,0
2026-04-22T10:06:26,u_0046,Marketing,login,marketing/analytics,1,9,2,0
2026-04-22T10:06:28,u_0048,Admin,login,admin/logs,1,9,2,0
2026-04-22T10:07:53,u_0047,Engineer,file_access,ci/cd,1,9,2,0
2026-04-22T10:08:32,u_0037,Finance,file_download,finance/reports,1,9,2,0
2026-04-22T10:10:25,u_0034,Marketing,file_access,marketing/analytics,1,10,2,0
2026-04-22T10:10:39,u_0042,Sales,login,sales/leads,1,9,2,0
2026-04-22T10:13:28,u_0035,Engineer,login,db/dev,0,9,2,0
2026-04-22T10:13:31,u_0013,Sales,file_access,sales/reports,1,10,2,0
2026-04-22T10:13:52,u_0012,Marketing,login,marketing/assets,1,10,2,0
2026-04-22T10:14:45,u_0013,Sales,login,sales/contracts,1,9,2,0
2026-04-22T10:18:03,u_0026,Engineer,file_download,repo/shared,1,10,2,0
2026-04-22T10:19:07,u_0021,Marketing,db_write,marketing/social,1,10,2,0
2026-04-22T10:19:30,u_0031,Admin,file_download,admin/groups,1,9,2,0
2026-04-22T10:22:40,u_0012,Marketing,file_access,marketing/assets,1,9,2,0
2026-04-22T10:23:18,u_0015,Admin,file_access,admin/groups,1,9,2,0
2026-04-22T10:23:19,u_0020,Engineer,file_download,repo/shared,0,9,2,0
2026-04-22T10:25:46,u_0003,Engineer,file_access,monitoring,1,9,2,0
2026-04-22T10:27:27,u_0023,Admin,file_access,admin/groups,1,9,2,0
2026-04-22T10:28:01,u_0035,Engineer,file_access,repo/shared,1,9,2,0
2026-04-22T10:29:00,u_0035,Engineer,file_access,monitoring,1,10,2,0
2026-04-22T10:31:07,u_0008,Engineer,file_access,docs/tech,1,9,2,0
2026-04-22T10:31:28,u_0018,Sales,privilege_change,sales/crm,1,10,2,0
2026-04-22T10:32:24,u_0046,Marketing,file_access,marketing/assets,1,10,2,0
2026-04-22T10:32:30,u_0022,Engineer,file_upload,ci/cd,1,10,2,0
2026-04-22T10:32:34,u_0008,Engineer,file_download,db/dev,1,10,2,0
2026-04-22T10:33:07,u_0026,Engineer,login,repo/internal,1,10,2,0
2026-04-22T10:33:30,u_0044,Support,db_write,support/kb,1,9,2,0
2026-04-22T10:34:48,u_0034,Marketing,file_download,marketing/campaigns,1,9,2,0
2026-04-22T10:37:25,u_0047,Engineer,privilege_change,db/dev,1,9,2,0
2026-04-22T10:37:33,u_0048,Admin,file_download,admin/config,1,10,2,0
2026-04-22T10:37:51,u_0036,Engineer,db_query,monitoring,1,9,2,0
2026-04-22T10:37:55,u_0034,Marketing,login,marketing/analytics,1,10,2,0
2026-04-22T10:38:14,u_0045,Engineer,file_upload,confluence,1,9,2,0
2026-04-22T10:40:05,u_0005,Support,db_query,support/customers,1,10,2,0
2026-04-22T10:40:26,u_0002,HR,file_download,hr/employee_db,1,9,2,0
2026-04-22T10:41:10,u_0016,Finance,file_access,finance/invoices,1,10,2,0
2026-04-22T10:42:59,u_0014,Admin,login,admin/config,1,10,2,0
2026-04-22T10:43:37,u_0020,Engineer,login,repo/shared,1,10,2,0
2026-04-22T10:43:47,u_0015,Admin,login,admin/audit,1,9,2,0
2026-04-22T10:43:49,u_0045,Engineer,db_query,monitoring,1,10,2,0
2026-04-22T10:43:59,u_0029,Support,file_access,monitoring,1,9,2,0
2026-04-22T10:45:19,u_0047,Engineer,db_query,repo/shared,1,9,2,0
2026-04-22T10:45:41,u_0036,Engineer,file_upload,docs/tech,1,10,2,0
2026-04-22T10:46:12,u_0026,Engineer,config_change,confluence,1,10,2,0
2026-04-22T10:46:28,u_0028,Admin,login,admin/groups,1,10,2,0
2026-04-22T10:46:58,u_0036,Engineer,file_access,confluence,1,10,2,0
2026-04-22T10:47:48,u_0001,Engineer,file_access,db/dev,1,10,2,0
2026-04-22T10:49:47,u_0027,Support,db_query,support/kb,1,10,2,0
2026-04-22T10:50:04,u_0047,Engineer,file_access,repo/internal,1,10,2,0
2026-04-22T10:52:52,u_0001,Engineer,file_access,monitoring,1,10,2,0
2026-04-22T10:53:02,u_0028,Admin,file_download,admin/users,1,10,2,0
2026-04-22T10:53:40,u_0032,Engineer,file_download,confluence,1,10,2,0
2026-04-22T10:54:23,u_0036,Engineer,file_access,db/dev,1,10,2,0
2026-04-22T10:54:35,u_0039,Engineer,db_query,db/dev,1,10,2,0
2026-04-22T10:55:41,u_0030,Sales,file_download,sales/contracts,1,10,2,0
2026-04-22T10:56:32,u_0034,Marketing,file_access,docs/marketing,1,10,2,0
2026-04-22T10:57:23,u_0021,Marketing,file_access,marketing/social,1,9,2,0
2026-04-22T10:58:42,u_0032,Engineer,file_access,repo/shared,1,10,2,0
2026-04-22T10:58:47,u_0045,Engineer,db_query,confluence,1,10,2,0
2026-04-22T11:00:06,u_0009,HR,login,calendar,1,10,2,0
2026-04-22T11:00:13,u_0018,Sales,db_write,sales/contracts,1,10,2,0
2026-04-22T11:00:55,u_0020,Engineer,file_access,ci/cd,1,10,2,0
2026-04-22T11:00:58,u_0030,Sales,file_download,sales/contracts,1,10,2,0
2026-04-22T11:01:49,u_0025,Support,file_access,support/customers,1,10,2,0
2026-04-22T11:02:32,u_0049,Sales,file_access,docs/sales,1,10,2,0
2026-04-22T11:03:51,u_0021,Marketing,login,marketing/social,1,10,2,0
2026-04-22T11:05:59,u_0034,Marketing,login,docs/marketing,1,10,2,0
2026-04-22T11:07:17,u_0036,Engineer,login,docs/tech,1,10,2,0
2026-04-22T11:08:36,u_0013,Sales,db_query,sales/contracts,1,10,2,0
2026-04-22T11:08:52,u_0020,Engineer,file_access,monitoring,1,11,2,0
2026-04-22T11:09:00,u_0020,Engineer,file_access,monitoring,1,10,2,0
2026-04-22T11:09:33,u_0033,Engineer,file_access,jira,1,11,2,0
2026-04-22T11:09:55,u_0012,Marketing,file_access,docs/marketing,1,10,2,0
2026-04-22T11:14:58,u_0004,Sales,file_upload,docs/sales,1,10,2,0
2026-04-22T11:15:28,u_0020,Engineer,file_download,confluence,1,11,2,0
2026-04-22T11:16:36,u_0015,Admin,file_download,admin/users,1,10,2,0
2026-04-22T11:18:56,u_0020,Engineer,file_access,monitoring,1,11,2,0
2026-04-22T11:19:41,u_0047,Engineer,file_access,ci/cd,1,11,2,0
2026-04-22T11:20:45,u_0039,Engineer,file_access,confluence,1,11,2,0
2026-04-22T11:21:12,u_0006,Support,file_access,support/tickets,1,10,2,0
2026-04-22T11:22:15,u_0033,Engineer,file_upload,repo/shared,1,10,2,0
2026-04-22T11:22:38,u_0012,Marketing,file_access,marketing/analytics,1,10,2,0
2026-04-22T11:22:49,u_0024,Admin,file_access,admin/audit,1,11,2,0
2026-04-22T11:23:15,u_0039,Engineer,file_access,confluence,1,10,2,0
2026-04-22T11:23:17,u_0045,Engineer,login,monitoring,1,11,2,0
2026-04-22T11:24:43,u_0019,Finance,file_download,finance/erp,1,11,2,0
2026-04-22T11:25:38,u_0025,Support,file_upload,support/customers,1,10,2,0
2026-04-22T11:28:47,u_0008,Engineer,db_query,ci/cd,1,10,2,0
2026-04-22T11:29:16,u_0028,Admin,db_query,admin/config,1,11,2,0
2026-04-22T11:29:47,u_0026,Engineer,file_access,docs/tech,1,11,2,0
2026-04-22T11:30:01,u_0007,Engineer,db_query,monitoring,1,11,2,0
2026-04-22T11:30:49,u_0047,Engineer,config_change,ci/cd,1,11,2,0
2026-04-22T11:31:49,u_0031,Admin,file_upload,admin/config,1,11,2,0
2026-04-22T11:32:38,u_0003,Engineer,file_access,docs/tech,1,10,2,0
2026-04-22T11:34:45,u_0045,Engineer,db_query,monitoring,1,11,2,0
2026-04-22T11:34:56,u_0015,Admin,db_query,admin/security,1,11,2,0
2026-04-22T11:34:57,u_0013,Sales,file_download,sales/crm,1,10,2,0
2026-04-22T11:35:01,u_0020,Engineer,login,jira,1,11,2,0
2026-04-22T11:39:12,u_0036,Engineer,db_query,repo/shared,1,11,2,0
2026-04-22T11:39:17,u_0018,Sales,file_access,sales/leads,1,11,2,0
2026-04-22T11:40:01,u_0014,Admin,file_access,admin/security,1,11,2,0
2026-04-22T11:40:15,u_0032,Engineer,db_query,ci/cd,1,10,2,0
2026-04-22T11:41:10,u_0001,Engineer,config_change,repo/internal,1,11,2,0
2026-04-22T11:41:57,u_0028,Admin,privilege_change,admin/audit,1,11,2,0
2026-04-22T11:42:15,u_0039,Engineer,db_write,ci/cd,1,10,2,0
2026-04-22T11:42:35,u_0018,Sales,file_upload,docs/sales,1,11,2,0
2026-04-22T11:43:57,u_0036,Engineer,file_access,monitoring,1,11,2,0
2026-04-22T11:44:38,u_0001,Engineer,login,monitoring,1,11,2,0
2026-04-22T11:46:39,u_0008,Engineer,file_access,repo/internal,1,11,2,0
2026-04-22T11:47:15,u_0012,Marketing,file_upload,marketing/analytics,1,11,2,0
2026-04-22T11:48:08,u_0033,Engineer,file_upload,confluence,1,10,2,0
2026-04-22T11:48:52,u_0008,Engineer,login,ci/cd,1,11,2,0
2026-04-22T11:49:17,u_0032,Engineer,file_access,repo/internal,1,11,2,0
2026-04-22T11:50:27,u_0013,Sales,db_query,sales/contracts,1,11,2,0
2026-04-22T11:51:22,u_0012,Marketing,file_access,marketing/campaigns,1,11,2,0
2026-04-22T11:52:43,u_0033,Engineer,login,jira,1,11,2,0
2026-04-22T11:54:31,u_0030,Sales,file_access,sales/crm,1,11,2,0
2026-04-22T11:55:19,u_0020,Engineer,privilege_change,docs/tech,0,11,2,0
2026-04-22T11:57:41,u_0001,Engineer,file_access,monitoring,1,11,2,0
2026-04-22T11:59:31,u_0008,Engineer,config_change,ci/cd,1,11,2,0
2026-04-22T11:59:46,u_0000,Sales,file_access,sales/leads,1,11,2,0
2026-04-22T12:00:24,u_0016,Finance,file_access,finance/reports,0,11,2,0
2026-04-22T12:04:23,u_0035,Engineer,login,jira,1,11,2,0
2026-04-22T12:05:40,u_0039,Engineer,file_access,monitoring,1,11,2,0
2026-04-22T12:06:00,u_0020,Engineer,file_access,ci/cd,1,11,2,0
2026-04-22T12:06:40,u_0020,Engineer,file_download,repo/internal,1,11,2,0
2026-04-22T12:09:48,u_0031,Admin,db_query,admin/audit,1,11,2,0
2026-04-22T12:10:18,u_0013,Sales,db_query,docs/sales,1,11,2,0
2026-04-22T12:10:38,u_0016,Finance,db_query,finance/invoices,0,11,2,0
2026-04-22T12:10:52,u_0017,Marketing,file_download,marketing/campaigns,1,11,2,0
2026-04-22T12:12:37,u_0047,Engineer,file_upload,confluence,1,11,2,0
2026-04-22T12:13:05,u_0003,Engineer,db_query,jira,1,11,2,0
2026-04-22T12:13:06,u_0015,Admin,db_write,admin/users,1,12,2,0
2026-04-22T12:13:30,u_0013,Sales,file_access,sales/crm,1,11,2,0
2026-04-22T12:13:41,u_0026,Engineer,file_access,ci/cd,1,11,2,0
2026-04-22T12:13:51,u_0019,Finance,file_access,finance/reports,0,12,2,0
2026-04-22T12:14:18,u_0022,Engineer,file_access,docs/tech,1,11,2,0
2026-04-22T12:16:32,u_0004,Sales,file_upload,docs/sales,1,11,2,0
2026-04-22T12:17:04,u_0045,Engineer,file_access,db/dev,1,12,2,0
2026-04-22T12:18:38,u_0045,Engineer,file_access,repo/internal,1,11,2,0
2026-04-22T12:20:20,u_0031,Admin,file_access,admin/security,1,11,2,0
2026-04-22T12:21:14,u_0030,Sales,file_access,docs/sales,1,12,2,0
2026-04-22T12:21:42,u_0039,Engineer,file_access,db/dev,1,11,2,0
2026-04-22T12:22:33,u_0047,Engineer,file_access,db/dev,1,12,2,0
2026-04-22T12:25:36,u_0021,Marketing,file_upload,marketing/assets,1,11,2,0
2026-04-22T12:26:11,u_0039,Engineer,file_access,confluence,1,11,2,0
2026-04-22T12:27:38,u_0026,Engineer,file_access,docs/tech,1,12,2,0
2026-04-22T12:28:12,u_0014,Admin,login,admin/logs,1,11,2,0
2026-04-22T12:28:36,u_0038,Sales,login,docs/sales,1,12,2,0
2026-04-22T12:28:59,u_0004,Sales,login,sales/crm,1,12,2,0
2026-04-22T12:30:17,u_0020,Engineer,login,ci/cd,1,12,2,0
2026-04-22T12:31:04,u_0017,Marketing,db_query,marketing/social,1,11,2,0
2026-04-22T12:31:28,u_0048,Admin,login,admin/security,1,12,2,0
2026-04-22T12:31:47,u_0035,Engineer,privilege_change,ci/cd,1,11,2,0
