num_objects,num_pages,file_size_kb,compression_ratio,num_fonts,num_images,num_streams,stream_to_obj_ratio,avg_stream_length,has_metadata,has_outline,num_bookmarks,has_js,num_js_actions,has_openaction,has_launch_action,has_uri_action,has_embedded_file,num_embedded_files,has_acroform,has_richmedia,num_suspicious_strings,num_encoded_streams,max_entropy,avg_entropy,entropy_variance,has_obfuscated_names,has_trailer_after_eof,has_overlapping_objects,has_malformed_crossref,has_nonstandard_encoding,label
153,1,66.62525698772538,0.6790349599106829,10,3,16,0.10457516339869281,40.494617036937186,0,0,9,0,0,0,0,0,0,0,0,0,0,1,4.3898905475804595,4.086054977298008,0.8060977475032753,0,0,0,0,0,0
107,12,62.745477145154226,0.4732733673907069,0,0,89,0.8317757009345794,4061.5422314985553,0,0,3,1,7,1,0,0,1,1,0,0,20,22,5.032528186675479,5.504605374079353,3.573231670090416,1,0,1,0,1,1
177,6,7.151516777933531,0.3370981309514909,9,14,94,0.5310734463276836,32.86694153429568,1,0,20,0,0,0,0,0,0,0,0,0,0,3,3.5586155224508653,2.1810270587970937,0.749924113771012,0,0,0,0,0,0
192,27,5.5979459445088,0.47030464597212207,4,7,48,0.25,9459.187214029736,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.079153999679243,3.4132316950428683,1.0121919395627184,0,0,0,0,0,0
13,18,23.438991812089256,0.36753988184216047,0,3,25,1.9230769230769231,52.71269843836384,1,0,1,1,5,1,0,0,0,0,0,0,4,1,6.850324056408619,6.093661742607043,2.4572938435407066,0,1,0,0,1,1
190,45,5.708608534669904,0.5870245530594143,10,12,34,0.17894736842105263,1742.7196763273291,1,0,4,0,0,0,0,0,0,0,0,0,0,1,5.4800044213776955,3.8067996631685452,1.4961204576933258,0,0,0,0,0,0
230,2,4.323142387969789,0.24257473336279053,2,2,8,0.034782608695652174,45379.977790531724,1,0,2,0,0,0,0,1,0,0,0,0,16,14,7.490020501165705,4.707988640408471,1.4640858562625794,1,0,1,0,0,1
124,33,16.657850542565537,0.5209720667885835,5,8,63,0.5080645161290323,921.3243823668012,1,1,8,0,0,0,0,0,0,0,0,0,0,1,5.312457837487658,3.2477695342135036,1.5253045937477845,0,0,0,0,0,0
98,1,1.8197019812295756,0.45238795549002997,4,4,145,1.4795918367346939,1043.1308558817655,0,0,2,1,3,0,0,0,0,0,0,0,41,18,5.776432729341385,4.774510063329876,2.123179724044281,0,1,1,0,0,1
79,14,16.7064336680421,0.35861502958922953,5,3,126,1.5949367088607596,48.46250949252375,0,0,0,1,8,0,1,0,1,5,0,0,1,13,6.922321392840361,3.7110807500667273,3.36174580158508,1,0,1,0,1,1
104,38,8.774013087279036,0.33705454747512237,9,26,50,0.4807692307692308,757.9513894260641,1,1,3,0,0,0,0,0,0,0,0,0,0,1,4.536110309527718,4.389235749871375,1.2944466656112212,0,0,0,0,0,0
417,2,12.881279257470116,0.2429138272537369,5,0,100,0.23980815347721823,144802.03382201816,1,0,0,1,2,0,1,1,0,0,1,1,29,19,6.660132657336819,3.8500220145474566,3.207256745541849,0,1,0,0,0,1
453,12,50.531111681247566,0.430090863186132,0,1,50,0.11037527593818984,910621.646278407,0,0,0,1,0,0,0,0,1,4,0,0,49,16,5.466449287643833,4.625189881085955,2.6360097325608,1,1,0,0,0,1
209,19,5.514916882797561,0.39359427494732024,5,2,129,0.6172248803827751,2358.435387722053,0,0,3,0,0,1,0,1,0,0,0,0,33,12,7.01727910531161,3.610203330908358,1.5480691223521106,1,0,1,0,0,1
72,27,81.22527137347065,0.48369595103878316,5,26,41,0.5694444444444444,452.1555567567156,1,1,19,0,0,0,0,0,0,0,0,0,0,1,3.3406757298848535,2.4797900287006827,0.8683799147275622,0,0,0,0,0,0
103,41,21.309299670744817,0.6536777884913476,5,4,64,0.6213592233009708,182.1259301318247,1,1,18,0,0,0,0,0,0,0,0,0,0,0,3.3968239975147005,4.219853343141275,0.9467520043664255,0,0,0,0,0,0
46,2,5.367383015090361,0.24813676315685426,2,2,136,2.9565217391304346,218953.01475710463,1,0,0,0,0,1,0,0,1,1,0,0,0,15,5.339475128578789,5.9573229870644715,1.5182331722924418,1,1,0,0,0,1
96,20,24.403570298574504,0.13072279843916632,4,4,104,1.0833333333333333,6175.055860445853,0,0,1,1,1,1,0,1,1,4,0,0,23,14,7.143891649816391,3.6631845307440303,3.20008367347046,0,0,0,0,0,1
27,11,25.10199895651953,0.2018945110550052,5,2,114,4.222222222222222,820.8315517250085,1,0,3,1,0,0,0,1,0,0,0,1,0,6,6.256007601288217,3.7311062798278485,1.9955548923862771,1,0,1,1,1,1
95,19,31.565476582448184,0.46228576967237905,7,24,99,1.0421052631578946,35.92994028109172,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4.405691455483729,2.0916961647216796,0.5969867830150903,0,0,0,0,0,0
184,23,6.654369422408966,0.5363487691897033,6,6,11,0.059782608695652176,1508.1156536404762,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3.8904976847081496,3.1244506284771685,1.2992358813578362,0,0,0,0,0,0
278,6,0.9350590453640971,0.44556097951139906,4,1,48,0.17266187050359713,751.8216712014897,0,0,1,1,5,1,1,0,0,0,0,0,16,5,7.426399851159559,4.387989907770698,3.843057262214577,0,0,0,0,0,1
175,20,10.554832703786001,0.17965236807898868,0,3,43,0.24571428571428572,20694.019097090048,0,0,0,0,0,0,0,0,0,0,1,0,19,17,5.560529398281276,5.400618810356622,3.2890826826767903,0,1,1,0,0,1
199,49,15.012363895800776,0.35042441673495905,4,1,49,0.24623115577889448,12455.079057145425,0,1,11,0,0,0,0,0,0,0,0,0,0,2,3.046957129216171,2.7189298220169005,1.0611493526748803,0,0,0,0,0,0
120,9,39.2964429099707,0.158425645974221,4,4,71,0.5916666666666667,41.04038656567182,0,0,0,1,10,0,1,0,0,0,0,0,36,20,5.113320486850343,4.588457352564197,2.4824886305418468,1,1,1,0,1,1
85,4,4.078859113525034,0.6499647333019153,9,15,81,0.9529411764705882,428.60568292126374,1,0,7,0,0,0,0,0,0,0,0,0,0,2,4.350060442413252,2.858901779145948,0.9059046903917791,0,0,0,0,0,0
125,15,1.9946545097465083,0.4984500078259323,4,2,41,0.328,11677539.615409033,0,0,0,0,0,0,1,0,1,5,0,0,23,7,5.856732209261626,4.709844779714214,2.702221467129718,0,0,1,0,0,1
146,30,43.651100973324866,0.4729585440740359,6,24,95,0.6506849315068494,153.25958383150655,1,0,20,0,0,0,0,0,0,0,0,0,0,1,3.2257247826198396,2.9433107963931304,1.6195791908610713,0,0,0,0,0,0
43,6,50.25272574391459,0.34333900336417555,1,4,30,0.6976744186046512,1448.323065993367,1,0,2,0,0,1,0,0,0,0,0,0,0,6,5.0071635882163745,3.6156671158770255,3.255121036362661,0,1,1,0,0,1
421,1,24.162449629325444,0.2793602501658965,1,1,126,0.2992874109263658,52101.388574138735,0,1,0,0,0,1,0,0,0,0,1,0,1,3,7.469119541145803,3.6293339229647312,1.8579182929887832,1,0,0,0,0,1
196,44,32.36466831585593,0.46645467928173034,9,25,25,0.12755102040816327,1671.3612079418995,1,0,14,0,0,0,0,0,0,0,0,0,0,1,3.495768088879111,2.7027794181606444,1.1264604468463397,0,0,0,0,0,0
191,23,13.169823512055402,0.33191564945360014,7,3,13,0.06806282722513089,433.980613458537,0,0,12,0,0,0,0,0,0,0,1,0,0,1,5.1036917102693575,2.599980966519776,1.8443871184673435,0,0,0,0,0,0
183,17,10.792384608364651,0.4820741512137533,9,18,75,0.4098360655737705,8.743074903213621,1,0,12,0,0,0,0,0,0,0,0,0,0,1,5.474517220295871,2.475568112869686,1.5096944787368132,0,0,0,0,0,0
52,5,1.521277656799793,0.11591744913816693,1,0,14,0.2692307692307692,255.43696084818347,1,0,2,1,7,0,0,0,0,0,0,1,17,6,5.322548703268642,5.219830455104364,3.5653511222621925,0,0,0,1,1,1
135,38,70.32669108878227,0.4486197555421723,12,6,53,0.3925925925925926,1070.4404778148141,1,0,16,0,0,0,0,0,0,0,0,0,0,2,5.917260287143225,4.418870360415274,0.9895651605748408,0,0,0,0,0,0
30,47,33.96059785654572,0.4373465463521355,14,8,24,0.8,294.9491203769965,1,0,18,0,0,0,0,0,0,0,1,0,0,0,4.246963015917277,3.940704672978801,1.4139426535749493,0,0,0,0,0,0
351,15,1.651650794972808,0.2504031364519699,1,2,116,0.33048433048433046,1176.4154451269505,0,0,1,1,4,0,0,0,1,4,0,0,2,16,7.574724699657143,6.042003798168272,1.0548860118212293,0,0,0,0,0,1
123,49,26.79325137767065,0.43859802527073,6,21,18,0.14634146341463414,826.9102342984459,0,1,7,0,0,0,0,0,0,0,0,0,0,0,5.67834919203068,2.9929394632273048,1.477815980344169,0,0,0,0,0,0
24,29,22.371860859328578,0.6154960877251106,1,20,80,3.3333333333333335,3860.976301674792,1,0,12,0,0,0,0,0,0,0,1,0,0,2,5.700170919222498,2.780900707220452,0.876031414657293,0,0,0,0,0,0
132,27,13.661737243922792,0.6429338579691507,15,18,10,0.07575757575757576,563.4542878369684,1,0,12,0,0,0,0,0,0,0,0,0,0,0,5.07133134749616,2.824203192017962,0.8434794832901558,0,0,0,0,0,0
44,16,8.68939706414406,0.3979146702074109,0,2,99,2.25,108.75991962624286,1,0,1,1,10,1,0,0,1,2,0,0,5,19,7.782475525873694,3.7359467931868044,2.1092540380916196,0,0,1,0,0,1
130,5,3.7043249823913884,0.4899805863499942,9,0,22,0.16923076923076924,346.5252165045146,1,0,7,0,0,0,0,0,0,0,0,0,0,0,3.799039786833929,2.788949539528579,1.6391186519959964,0,0,0,0,0,0
94,19,74.79715321225603,0.43703643312445273,10,5,7,0.07446808510638298,130.18772191044826,1,0,8,0,0,0,0,0,0,0,0,0,0,1,4.208565199886681,3.4946259130940147,1.3591810683582972,0,0,0,0,0,0
190,5,12.105579202744767,0.40897857644353264,1,9,95,0.5,2954.930257534432,1,0,2,0,0,0,0,0,0,0,0,0,0,3,5.737384478987375,2.187530547930825,1.8431582154973216,0,0,0,0,0,0
191,41,10.896941973774455,0.41547749470827994,12,28,47,0.24607329842931938,24.207870469573443,1,1,7,0,0,0,0,0,0,0,0,0,0,2,3.7699738246281447,2.2700865030365733,0.501921736242035,0,0,0,0,0,0
212,5,11.171559899348459,0.45179740997845974,0,1,16,0.07547169811320754,71.93274012466605,1,0,2,1,3,1,1,1,1,2,0,0,0,24,7.246011936295639,6.011191587704259,1.1120740399766684,0,0,0,0,0,1
129,9,7.398476282636002,0.4297032002791848,5,10,74,0.5736434108527132,78.49890325147061,1,1,9,0,0,0,0,0,0,0,0,0,0,1,3.241758505234499,4.183892381342584,0.6963021947321626,0,0,0,0,0,0
87,17,2.2934632956085235,0.474979424296062,5,0,17,0.19540229885057472,160.21193854182943,1,0,2,0,0,1,0,1,0,0,0,0,8,10,6.716372799177449,4.049831004139301,1.1685030702114558,1,0,1,0,0,1
52,7,13.219335653987985,0.3213666687738042,5,23,73,1.4038461538461537,227.17946220582414,0,0,2,0,0,0,0,0,0,0,1,0,0,2,4.967862324835229,4.27484208433368,1.1030395727307587,0,0,0,0,0,0
65,16,14.943931322410762,0.36579219754578274,0,0,55,0.8461538461538461,324448.223246273,0,0,1,1,0,0,0,0,0,0,0,0,0,16,6.271799162353138,4.659213553941749,3.6951247480947274,0,0,1,0,0,1
47,9,15.629119500414514,0.25036607727412324,0,4,145,3.0851063829787235,244.37867299930826,1,0,1,0,0,1,0,1,0,0,1,0,0,29,5.996042398512651,4.811315226302018,3.799245651562428,1,1,0,1,0,1
242,11,99.27436687593529,0.2364158025548423,1,0,113,0.4669421487603306,841.6849360112909,0,0,3,0,0,1,1,1,0,0,1,0,19,17,5.392123730875802,4.286576889721604,3.1464733325902823,1,0,0,1,1,1
33,8,42.66340901409829,0.5545165415916993,7,11,64,1.9393939393939394,864.6430560182208,1,0,5,0,0,0,0,0,0,0,0,0,0,0,4.682274625659074,3.933938771574061,0.7076087107649254,0,0,0,0,0,0
97,19,31.217932463112188,0.5069097159065657,5,25,63,0.6494845360824743,1402.9844166280473,1,1,6,0,0,0,0,0,0,0,0,0,0,2,4.551354957165934,2.722375269231769,0.9021571511655441,0,0,0,0,0,0
209,6,3.006102982722788,0.28553871095593386,3,3,112,0.5358851674641149,5085.5501032628945,1,0,0,0,0,1,0,0,0,0,0,0,15,24,6.500620400188613,5.655521704856106,2.178399410453683,0,1,0,1,0,1
433,13,11.640892228039878,0.27595780792053914,0,0,60,0.13856812933025403,168736.3962152625,0,0,1,1,3,1,1,0,0,0,0,0,0,15,5.4214576242068615,4.748679773496016,2.177316090997472,0,0,1,0,1,1
55,1,0.9754651222794692,0.24745131275387344,0,4,125,2.272727272727273,372.6463978403996,0,0,2,0,0,0,0,0,0,0,0,0,0,16,7.081175634012485,5.3565868990506065,2.865300862059953,1,0,0,0,0,1
164,50,1.8875351545690704,0.5652360466592028,2,26,27,0.16463414634146342,5449.348156873722,1,0,12,0,0,0,0,0,0,0,0,0,0,0,4.863451960785071,2.8937194694691937,1.936504897038082,0,0,0,0,0,0
63,37,62.70339046982113,0.6464142700183025,7,23,10,0.15873015873015872,426.6763787653513,1,1,15,0,0,0,0,0,0,0,1,0,0,1,3.721169570316005,3.5052562925224304,1.4213132101103183,0,0,0,0,0,0
139,40,62.720861263041044,0.45462326748385246,2,10,37,0.26618705035971224,20.04151074647581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.288535446088912,2.7145593121159917,1.517456449551219,0,0,0,0,0,0
156,41,65.24095191134728,0.3863465590637954,5,4,68,0.4358974358974359,42.59206764736976,0,0,9,0,0,0,0,0,0,0,0,0,0,2,4.028285793096082,2.687842753671855,0.5879043957863532,0,0,0,0,0,0
52,11,168.874504543357,0.5253452190243935,4,2,43,0.8269230769230769,540.5634108559825,1,0,7,0,0,0,0,0,0,0,0,0,0,0,3.525674267299446,2.794063124201806,0.9018926425375375,0,0,0,0,0,0
195,22,33.5523128408607,0.6015847614387135,15,19,96,0.49230769230769234,240.06426175938498,1,1,9,0,0,0,0,0,0,0,0,0,0,3,5.879410104830438,4.082701864488366,1.5096609404590002,0,0,0,0,0,0
114,22,13.018216856665052,0.30581786626715274,11,3,58,0.5087719298245614,203.4423602507913,1,0,20,0,0,0,0,0,0,0,1,0,0,3,3.796591310957164,3.6389774304424223,1.9580852960366235,0,0,0,0,0,0
42,47,44.90005905982213,0.44495755964665323,13,3,18,0.42857142857142855,294.58636305849524,1,0,4,0,0,0,0,0,0,0,0,0,0,1,4.924728445550952,3.6928426947976103,0.6026174112838685,0,0,0,0,0,0
198,43,11.540516919447233,0.33055732671812227,1,1,23,0.11616161616161616,87.61207455664541,1,0,3,0,0,0,0,0,0,0,0,0,0,2,4.5591368919728685,2.9911330399295695,0.826616490989714,0,0,0,0,0,0
96,32,19.79256272077012,0.5215344330008882,1,22,38,0.3958333333333333,678.8117075769155,1,0,2,0,0,0,0,0,0,0,1,0,0,0,5.938986207190237,3.255201687350606,1.1993018214991864,0,0,0,0,0,0
109,38,16.167174959511946,0.507689828312082,10,26,56,0.5137614678899083,217.68181298010805,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4.49830171318875,3.698305690221731,0.9854890714575641,0,0,0,0,0,0
148,12,24.924675402072705,0.3233642369102846,1,1,129,0.8716216216216216,20.176701421845824,0,0,0,1,8,1,0,0,0,0,1,0,0,21,7.2599302900776905,4.867635888467158,3.423504572128979,0,1,0,0,1,1
232,1,4.150279658076224,0.15815603794948485,5,1,26,0.11206896551724138,4894.63617859037,0,0,0,1,9,0,0,0,1,4,1,0,48,14,5.348964048955387,4.400463185912664,2.791471457656382,0,1,0,1,0,1
154,6,39.50980071125862,0.5007280463441202,5,7,5,0.032467532467532464,126.24717903712101,0,1,9,0,0,0,0,0,0,0,0,0,0,1,4.4556125537875415,3.9244123957889587,1.1022412814034466,0,0,0,0,0,0
210,16,11.504675969905273,0.23340473787936378,3,0,113,0.5380952380952381,868.7164570498725,0,0,2,1,1,1,0,0,0,0,0,0,0,12,7.447455274073112,5.191806923394807,1.4615507735053743,0,0,1,0,1,1
113,42,8.523504871176968,0.39486707251943853,15,2,25,0.22123893805309736,1078.8261190462676,1,1,11,0,0,0,0,0,0,0,0,0,0,3,3.6571707958258433,3.3782968438047796,1.7583911560815657,0,0,0,0,0,0
318,9,1.5713560575857337,0.4621888857395767,2,1,50,0.15723270440251572,42698.90829669094,1,0,2,0,0,1,0,0,0,0,1,1,36,3,5.332480035667391,4.257472167796997,3.93541597326995,1,1,1,0,0,1
87,16,17.662675897075133,0.5186459758654683,14,0,87,1.0,109.57943890547311,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4.466606726688791,2.542534686432289,1.7754632959222016,0,0,0,0,0,0
193,40,22.176084856177606,0.4098290782718386,8,10,29,0.15025906735751296,141.90680555650067,1,0,11,0,0,0,0,0,0,0,1,0,0,2,5.278958397951911,2.5160147610876575,1.2379991948678835,0,0,0,0,0,0
127,21,64.7358876582906,0.5237659040474147,1,18,22,0.1732283464566929,16.441967465272903,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5.802192046064727,2.245542774917224,0.7002605361665015,0,0,0,0,0,0
113,31,71.46917750603437,0.354702009445355,15,13,99,0.8761061946902655,3013.63017767346,1,0,12,0,0,0,0,0,0,0,1,0,0,1,4.232928613975231,4.083214802728276,0.6536270359774108,0,0,0,0,0,0
193,46,6.89098680751303,0.44403603832542027,9,29,5,0.025906735751295335,1505.069642814791,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3.3553839104398504,4.033166531781042,1.8383759550982375,0,0,0,0,0,0
374,4,14.600000379199955,0.4781796375348003,3,4,144,0.3850267379679144,1911.2573023485377,1,0,0,1,7,0,1,0,0,0,0,1,41,21,6.0795980803672185,6.224088847544142,3.226983517328115,1,1,1,1,1,1
115,15,32.03263429451923,0.49618176340791387,15,25,15,0.13043478260869565,1958.6893272601485,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4.450932386190496,3.6955091737679546,0.6608045919316996,0,0,0,0,0,0
106,23,22.500045810966288,0.45526797048260875,1,5,23,0.2169811320754717,1516.6532074702834,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3.275273049163336,3.3262067216473237,1.064291608555233,0,0,0,0,0,0
173,28,52.91127795844787,0.6736557752332577,2,4,37,0.2138728323699422,84.60427420451514,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3.593220272197399,3.504729705650565,0.7088295510849717,0,0,0,0,0,0
91,35,10.932866116426693,0.42111005130878687,11,10,98,1.0769230769230769,833.9982095125924,1,0,10,0,0,0,0,0,0,0,0,0,0,2,3.533325333193641,2.3222421054642965,1.9370076799509957,0,0,0,0,0,0
25,41,28.614031994064927,0.6217765806685702,6,27,32,1.28,64.95591791195955,1,1,1,0,0,0,0,0,0,0,1,0,0,2,5.191361463596024,2.6511057374152007,1.806439275528819,0,0,0,0,0,0
34,31,19.44361327969745,0.4641350377343083,14,20,78,2.2941176470588234,260.47945072228373,1,0,13,0,0,0,0,0,0,0,0,0,0,3,5.960969960659439,4.089591967374847,0.8632729069669642,0,0,0,0,0,0
327,11,36.762941051107845,0.43745624651171133,0,5,101,0.308868501529052,10183.889456861292,1,0,0,1,9,0,1,0,0,0,1,0,44,2,7.3461279553684244,5.232896095906932,1.168305887945138,1,0,0,0,0,1
113,44,240.8427138363166,0.6689906135123919,3,3,62,0.5486725663716814,4380.660561009164,1,1,18,0,0,0,0,0,0,0,0,0,0,1,4.734950583855525,2.5670882896055764,1.5153205314631417,0,0,0,0,0,0
349,7,14.658144747360252,0.30915963349530157,2,3,72,0.20630372492836677,18794.094580637113,0,1,3,1,8,0,0,0,0,0,0,0,11,7,6.702303140061138,4.23371440968468,1.2936855585465388,1,1,0,0,0,1
267,6,3.9575833659842896,0.15437644419595387,0,4,125,0.4681647940074906,52.83323993296514,0,0,2,1,10,1,0,0,0,0,0,0,47,8,6.610274136439001,3.9452095628832478,1.9862921612708049,0,0,0,0,0,1
74,13,27.43246786128203,0.33319147291763274,0,5,122,1.6486486486486487,4943.157900418845,1,0,3,0,0,0,0,1,1,2,0,1,43,29,6.49416056690536,6.02591897754375,1.3268652889247843,0,0,0,1,0,1
131,38,23.597764670344556,0.6714288781582991,3,20,67,0.5114503816793893,2288.230112450031,0,0,18,0,0,0,0,0,0,0,1,0,0,1,3.3369039121908504,3.1957838268632472,0.7137681717942574,0,0,0,0,0,0
152,9,7.573583387154195,0.41554044933265255,6,13,59,0.3881578947368421,520.6804251403738,1,0,12,0,0,0,0,0,0,0,0,0,0,0,4.367283765290086,3.172003896825744,1.6509012803031062,0,0,0,0,0,0
195,49,3.842739880343942,0.6131337853487451,14,22,48,0.24615384615384617,394.7763178388459,1,0,20,0,0,0,0,0,0,0,0,0,0,0,5.345073789347863,2.839415182330169,1.324383691608354,0,0,0,0,0,0
97,24,28.04268639980774,0.6530239507089388,13,17,42,0.4329896907216495,222.4668442212654,0,1,8,0,0,0,0,0,0,0,0,0,0,0,3.1619926023476297,4.251063443922137,1.5582525128561644,0,0,0,0,0,0
163,2,38.64386901273215,0.4542929311599333,11,30,66,0.4049079754601227,720.4113354200273,1,0,20,0,0,0,0,0,0,0,0,0,0,3,4.2541861788065605,2.6366083930004494,1.358253670521318,0,0,0,0,0,0
50,1,36.962693590715396,0.6485429364928831,4,9,10,0.2,302.18043840289465,1,0,15,0,0,0,0,0,0,0,0,0,0,3,3.1981468833559563,2.777258301514128,1.1825057054704917,0,0,0,0,0,0
95,4,8.482812465976936,0.4794528005445666,2,5,133,1.4,1814.2152045182247,0,0,3,1,7,0,0,1,0,0,0,0,43,14,6.721874161117716,4.2712523940637945,2.9569129102339837,1,0,1,1,1,1
46,26,2.5470019299807087,0.5948529655826555,1,17,28,0.6086956521739131,427.0560043541761,1,0,20,0,0,0,0,0,0,0,0,0,0,0,4.371500209439162,2.5376713014826398,1.1643474637032856,0,0,0,0,0,0
244,6,170.23204284397912,0.1160027254295212,4,0,16,0.06557377049180328,11811.970783397974,0,0,2,1,9,0,0,0,1,5,0,0,48,28,7.836201119969334,5.5187797944278305,3.7329710339084103,1,1,1,0,0,1
70,7,2.33746279574318,0.1844021114246464,1,4,46,0.6571428571428571,6213.379764383752,0,0,3,1,2,1,0,1,0,0,0,0,0,12,7.8983427176251535,6.141646364687461,1.792263144605133,1,0,0,1,1,1
32,12,0.5881697067598641,0.1115313340621294,3,2,55,1.71875,124.66259480463498,1,0,3,1,4,1,0,0,0,0,0,0,25,20,6.207940419697635,4.7760770298966335,1.2003720993121068,1,0,0,1,0,1
60,35,49.47749888453806,0.6231074052148573,9,28,79,1.3166666666666667,780.3832887038326,1,0,19,0,0,0,0,0,0,0,0,0,0,2,4.769816287380236,3.9119032589327594,0.5985446959539811,0,0,0,0,0,0
40,3,0.46832276735670375,0.30198569988118035,2,3,41,1.025,2807.0109416445,1,0,2,1,10,0,1,1,1,4,0,0,37,17,6.653311392898819,4.016196529928754,1.8125062138040189,1,0,0,0,0,1
95,21,5.233457831882257,0.5736838682353482,8,29,99,1.0421052631578946,46.983379136208164,1,0,3,0,0,0,0,0,0,0,0,0,0,2,3.0865240518915567,2.184006981514706,1.8439808604465953,0,0,0,0,0,0
164,5,163.78685281602543,0.6402714736033511,5,7,79,0.4817073170731707,58.47239828384318,1,0,15,0,0,0,0,0,0,0,0,0,0,2,5.5118843410837695,2.543422336132085,1.8161531797464923,0,0,0,0,0,0
378,6,16.083119433660695,0.3043944029569673,2,0,3,0.007936507936507936,858.3844075034824,0,1,0,1,4,1,0,0,0,0,1,1,0,21,5.722445036005216,5.074903852675618,1.7596127283744232,0,0,0,1,0,1
142,36,103.90492215796141,0.35749650240788766,13,28,41,0.2887323943661972,145.03247215549317,0,0,14,0,0,0,0,0,0,0,0,0,0,1,4.237513366617866,4.174870952367328,1.0267879391581194,0,0,0,0,0,0
123,6,132.81260846392146,0.34214079462381186,3,2,57,0.4634146341463415,15555.033288220024,0,0,0,1,1,1,0,1,0,0,0,0,0,5,6.425171107639072,5.413677909487992,2.0106901598706575,1,1,0,0,1,1
171,23,16.285918614857028,0.6652279450023175,10,28,29,0.1695906432748538,1168.0146733822367,1,0,5,0,0,0,0,0,0,0,1,0,0,3,5.475033637462227,2.3566226039575957,1.4348741253358108,0,0,0,0,0,0
96,26,41.57117984524434,0.3822362865825444,2,22,26,0.2708333333333333,2750.6620967783224,1,0,19,0,0,0,0,0,0,0,0,0,0,3,5.953433668526264,2.4644743522919397,1.6969021921572325,0,0,0,0,0,0
237,10,74.24237052321352,0.20629674862028363,5,5,57,0.24050632911392406,350.7758006521964,0,0,1,1,0,1,0,0,0,0,0,0,0,13,7.23423916007788,6.441880855293166,2.0139237737420554,1,0,1,1,0,1
123,3,1.7993231160002017,0.14089294296527616,0,5,119,0.967479674796748,604.6310696557757,0,0,3,1,8,0,1,0,1,5,0,0,32,18,7.61931436795291,5.708384958644274,1.7322490216666004,0,1,0,0,0,1
423,5,1.5589270887798774,0.15439746033433896,4,1,129,0.3049645390070922,705.1240021120265,0,0,1,1,7,0,0,0,0,0,0,0,7,26,7.99452844040705,4.372624871516697,3.9314346518593086,0,0,1,0,1,1
154,46,249.5620659667513,0.3023366400486041,8,12,21,0.13636363636363635,528.3792131677195,1,0,4,0,0,0,0,0,0,0,0,0,0,1,4.8981115652691845,2.13101562915227,1.510636436693264,0,0,0,0,0,0
114,40,10.84660221579767,0.41789291031067655,1,6,76,0.6666666666666666,183.94755557772848,1,0,7,0,0,0,0,0,0,0,1,0,0,1,3.4144035941527293,3.6831963045004157,0.8358604771881977,0,0,0,0,0,0
198,47,85.73444386661959,0.30813643275287106,5,18,87,0.4393939393939394,91.94321302967803,1,0,18,0,0,0,0,0,0,0,0,0,0,2,4.174245000433208,3.88259586094782,0.9868509379995677,0,0,0,0,0,0
22,29,34.98283783166649,0.3916458671026706,11,12,28,1.2727272727272727,1942.6963802924502,1,0,2,0,0,0,0,0,0,0,0,0,0,2,4.289619794505304,4.195345780823159,1.330718625206014,0,0,0,0,0,0
66,1,5.050205737482732,0.33493919539257166,14,8,50,0.7575757575757576,253.35749704324385,0,0,13,0,0,0,0,0,0,0,0,0,0,2,3.1710633170432234,3.54884808414839,1.8725378379955093,0,0,0,0,0,0
84,18,2.762781026023032,0.5850484317393287,3,21,33,0.39285714285714285,142.53420031051445,1,1,5,0,0,0,0,0,0,0,0,0,0,2,5.378590270831577,4.285952289841413,0.5139470457156878,0,0,0,0,0,0
114,3,2.51196487716143,0.33412147544583726,5,1,39,0.34210526315789475,43458.53681667876,0,0,3,1,1,0,0,0,0,0,1,0,15,22,7.969883970632395,5.061707673638242,3.911953976655865,0,0,0,0,1,1
133,19,6.066812886592536,0.6302209517670745,13,27,83,0.6240601503759399,11452.684156867588,1,0,17,0,0,0,0,0,0,0,0,0,0,0,4.068777529651686,3.3072099777258175,0.5556525208872501,0,0,0,0,0,0
55,17,12.237638419684556,0.6942639390232953,10,21,39,0.7090909090909091,4149.118572288002,1,0,12,0,0,0,0,0,0,0,1,0,0,2,5.587603888847947,4.061414166992266,1.0651861339474271,0,0,0,0,0,0
333,6,7.14920366839114,0.4400995065239631,4,1,8,0.024024024024024024,2037.7372600997073,0,0,1,0,0,0,0,1,1,1,1,0,0,27,5.720026840296182,4.063636934385727,1.299541436454834,0,0,0,0,0,1
181,4,80.54567494536646,0.6649412347956553,14,27,100,0.5524861878453039,12350.024250622311,0,1,3,0,0,0,0,0,0,0,0,0,0,2,4.618258863298196,4.219412099258242,0.9618869958757593,0,0,0,0,0,0
103,36,6.7068200099990225,0.5561003659809105,7,30,58,0.5631067961165048,2088.3554225934136,0,0,18,0,0,0,0,0,0,0,0,0,0,3,4.697580870788174,3.9418405645347416,0.7392193479800844,0,0,0,0,0,0
